"","Year","State","State ANSI","category","measurement","Value","use","chemical_name","chemical_num"
"191",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
"192",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
"193",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","METALDEHYDE",53001
"194",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"195",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","METAM-SODIUM",39003
"196",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
"197",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"198",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
"199",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.326"," FUNGICIDE","AZOXYSTROBIN",128810
"200",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
"201",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BACILLUS SUBTILIS",6479
"202",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","BLAD",30006
"203",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.093"," FUNGICIDE","BORAX DECAHYDRATE",11102
"204",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.885"," FUNGICIDE","BOSCALID",128008
"205",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
"206",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","15.932"," FUNGICIDE","CAPTAN",81301
"207",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
"208",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.872"," FUNGICIDE","CYPRODINIL",288202
"209",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"210",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.753"," FUNGICIDE","FENHEXAMID",90209
"211",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.599"," FUNGICIDE","FLUDIOXONIL",71503
"212",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.389"," FUNGICIDE","FLUOPYRAM",80302
"213",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.294"," FUNGICIDE","FLUXAPYROXAD",138009
"214",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"215",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
"216",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.727"," FUNGICIDE","MEFENOXAM",113502
"217",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
"218",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.546"," FUNGICIDE","MYCLOBUTANIL",128857
"219",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.49"," FUNGICIDE","PENTHIOPYRAD",90112
"220",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.109"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
"221",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.174"," FUNGICIDE","PROPICONAZOLE",122101
"222",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
"223",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.355"," FUNGICIDE","PYRACLOSTROBIN",99100
"224",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.036"," FUNGICIDE","PYRIMETHANIL",288201
"225",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.193"," FUNGICIDE","QUINOLINE",55459
"226",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","38.761"," FUNGICIDE","SULFUR",77501
"227",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.059"," FUNGICIDE","TETRACONAZOLE",120603
"228",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.667"," FUNGICIDE","THIOPHANATE-METHYL",102001
"229",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","8.873"," FUNGICIDE","THIRAM",79801
"230",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.39"," FUNGICIDE","TRIFLOXYSTROBIN",129112
"231",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"232",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"233",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.315"," HERBICIDE","FLUMIOXAZIN",129034
"234",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","OXYFLUORFEN",111601
"235",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","5.892"," HERBICIDE","PENDIMETHALIN",108501
"236",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.025"," INSECTICIDE","ABAMECTIN",122804
"237",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.65"," INSECTICIDE","ACEQUINOCYL",6329
"238",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.181"," INSECTICIDE","ACETAMIPRID",99050
"239",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.114"," INSECTICIDE","AZADIRACHTIN",121701
"240",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
"241",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.094"," INSECTICIDE","BIFENAZATE",586
"242",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.178"," INSECTICIDE","BIFENTHRIN",128825
"243",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
"244",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
"245",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI SA-11",6519
"246",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
"247",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.158"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"248",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
"249",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.241"," INSECTICIDE","CYANTRANILIPROLE",90098
"250",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.397"," INSECTICIDE","CYFLUMETOFEN",138831
"251",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
"252",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
"253",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.327"," INSECTICIDE","FENPROPATHRIN",127901
"254",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
"255",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.197"," INSECTICIDE","FLONICAMID",128016
"256",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.317"," INSECTICIDE","FLUPYRADIFURONE",122304
"257",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.227"," INSECTICIDE","HEXYTHIAZOX",128849
"258",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.496"," INSECTICIDE","IMIDACLOPRID",129099
"259",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
"260",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","2.398"," INSECTICIDE","MALATHION",57701
"261",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.276"," INSECTICIDE","METHOXYFENOZIDE",121027
"262",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NALED",34401
"263",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
"264",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NEEM OIL",NA
"265",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.232"," INSECTICIDE","NOVALURON",124002
"266",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
"267",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRETHRINS",69001
"268",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
"269",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.125"," INSECTICIDE","SPINETORAM",110007
"270",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.173"," INSECTICIDE","SPINOSAD",110003
"271",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.092"," INSECTICIDE","THIAMETHOXAM",60109
"272",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"273",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
"274",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","442.413"," OTHER","CHLOROPICRIN",81501
"275",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","131.091"," OTHER","DICHLOROPROPENE",29001
"276",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.218"," OTHER","FLUTRIAFOL",128940
"277",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","GARLIC OIL",128827
"278",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
"279",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
"280",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METALDEHYDE",53001
"281",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"282",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-SODIUM",39003
"283",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
"284",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"285",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
"286",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","AZOXYSTROBIN",128810
"287",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
"288",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
"289",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BLAD",30006
"290",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," FUNGICIDE","BORAX DECAHYDRATE",11102
"291",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.5"," FUNGICIDE","BOSCALID",128008
"292",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
"293",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","9.4"," FUNGICIDE","CAPTAN",81301
"294",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
"295",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.8"," FUNGICIDE","CYPRODINIL",288202
"296",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"297",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," FUNGICIDE","FENHEXAMID",90209
"298",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.8"," FUNGICIDE","FLUDIOXONIL",71503
"299",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.3"," FUNGICIDE","FLUOPYRAM",80302
"300",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","FLUXAPYROXAD",138009
"301",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"302",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
"303",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","MEFENOXAM",113502
"304",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
"305",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","5.2"," FUNGICIDE","MYCLOBUTANIL",128857
"306",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","PENTHIOPYRAD",90112
"307",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
"308",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","PROPICONAZOLE",122101
"309",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
"310",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," FUNGICIDE","PYRACLOSTROBIN",99100
"311",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","PYRIMETHANIL",288201
"312",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," FUNGICIDE","QUINOLINE",55459
"313",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","7.1"," FUNGICIDE","SULFUR",77501
"314",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","TETRACONAZOLE",120603
"315",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.4"," FUNGICIDE","THIOPHANATE-METHYL",102001
"316",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","4"," FUNGICIDE","THIRAM",79801
"317",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.3"," FUNGICIDE","TRIFLOXYSTROBIN",129112
"318",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"319",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"320",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","4.1"," HERBICIDE","FLUMIOXAZIN",129034
"321",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","OXYFLUORFEN",111601
"322",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","6.4"," HERBICIDE","PENDIMETHALIN",108501
"323",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","ABAMECTIN",122804
"324",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","ACEQUINOCYL",6329
"325",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","ACETAMIPRID",99050
"326",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.8"," INSECTICIDE","AZADIRACHTIN",121701
"327",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
"328",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","BIFENAZATE",586
"329",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BIFENTHRIN",128825
"330",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
"331",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
"332",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.1"," INSECTICIDE","BT KURSTAKI SA-11",6519
"333",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
"334",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.5"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"335",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
"336",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," INSECTICIDE","CYANTRANILIPROLE",90098
"337",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","CYFLUMETOFEN",138831
"338",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
"339",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
"340",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","FENPROPATHRIN",127901
"341",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
"342",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," INSECTICIDE","FLONICAMID",128016
"343",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","FLUPYRADIFURONE",122304
"344",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","HEXYTHIAZOX",128849
"345",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","IMIDACLOPRID",129099
"346",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
"347",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","MALATHION",57701
"348",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","METHOXYFENOZIDE",121027
"349",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NALED",34401
"350",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
"351",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NEEM OIL",NA
"352",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3"," INSECTICIDE","NOVALURON",124002
"353",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
"354",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRETHRINS",69001
"355",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
"356",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINETORAM",110007
"357",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINOSAD",110003
"358",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","THIAMETHOXAM",60109
"359",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"360",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
"361",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," OTHER","CHLOROPICRIN",81501
"362",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," OTHER","DICHLOROPROPENE",29001
"363",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.9"," OTHER","FLUTRIAFOL",128940
"364",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","GARLIC OIL",128827
"365",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
"366",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
"367",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METALDEHYDE",53001
"368",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"369",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-SODIUM",39003
"370",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
"371",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"372",2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
"373",2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","24"," FUNGICIDE","AZOXYSTROBIN",128810
